Image,Emotion,EAR,PupilSize
archive/train\surprised\im1054.png,surprised,0.40571620794481544,0.15853133608815426
archive/train\surprised\im1055.png,surprised,0.39087608136329516,0.40727321524422977
archive/train\surprised\im1056.png,surprised,0.5249714299425925,0.007936507936507936
archive/train\surprised\im1057.png,surprised,0.5116334395652705,0.0775974025974026
archive/train\surprised\im1059.png,surprised,0.3479297636695431,0.19407894736842105
archive/train\surprised\im106.png,surprised,0.28179850489268105,0.017752234993614304
archive/train\surprised\im1061.png,surprised,0.4074367386178119,0.06225296442687747
archive/train\surprised\im1062.png,surprised,0.411231753577601,0.01383399209486166
archive/train\surprised\im1063.png,surprised,0.40557120288294113,0.04334023464458247
archive/train\surprised\im1065.png,surprised,0.4883939739137977,0.0
archive/train\surprised\im1066.png,surprised,0.3339897773932422,0.5066287878787878
archive/train\surprised\im107.png,surprised,0.34018787893078195,0.25396825396825395
archive/train\surprised\im1071.png,surprised,0.416219906535483,0.02929061784897025
archive/train\surprised\im1072.png,surprised,0.3548967030361894,0.18846153846153846
archive/train\surprised\im1073.png,surprised,0.49158163021722245,0.08333333333333333
archive/train\surprised\im1074.png,surprised,0.3975866232759126,0.08012820512820512
archive/train\surprised\im1077.png,surprised,0.2867272780038534,0.10598370927318296
archive/train\surprised\im1078.png,surprised,0.4082514918186191,0.06719367588932806
archive/train\surprised\im1079.png,surprised,0.4322929037256076,0.09809558030901905
archive/train\surprised\im1080.png,surprised,0.4019366891616678,0.03891304347826087
archive/train\surprised\im1081.png,surprised,0.48631000319528256,0.04904306220095694
archive/train\surprised\im1083.png,surprised,0.5194820261837929,0.0
archive/train\surprised\im1084.png,surprised,0.4622028085016625,0.07792207792207792
archive/train\surprised\im1085.png,surprised,0.4631123882316285,0.10324675324675324
archive/train\surprised\im1086.png,surprised,0.38432659908587474,0.5092809364548495
archive/train\surprised\im1087.png,surprised,0.498308802907238,0.0
archive/train\surprised\im109.png,surprised,0.30202886579336385,0.03216374269005848
archive/train\surprised\im1093.png,surprised,0.36977945249146443,0.05
archive/train\surprised\im1096.png,surprised,0.4749790457168914,0.18371212121212122
archive/train\surprised\im1097.png,surprised,0.40431718639201053,0.06791125541125541
archive/train\surprised\im1098.png,surprised,0.4209241782379063,0.033893557422969185
archive/train\surprised\im1099.png,surprised,0.3199436669171547,0.0
archive/train\surprised\im110.png,surprised,0.4766038253295252,0.0
archive/train\surprised\im1100.png,surprised,0.5402499410395123,0.03672248803827751
archive/train\surprised\im1101.png,surprised,0.3371527021410334,0.2971513554517507
archive/train\surprised\im1103.png,surprised,0.40774025158221705,0.18333333333333335
archive/train\surprised\im1104.png,surprised,0.45221738357921715,0.027421271538918594
archive/train\surprised\im1105.png,surprised,0.4861097479613767,0.0
archive/train\surprised\im1108.png,surprised,0.09986457349736241,0.4128787878787879
archive/train\surprised\im1109.png,surprised,0.39815360702103686,0.4008953168044077
archive/train\surprised\im111.png,surprised,0.3680559485987915,0.15476190476190477
archive/train\surprised\im1110.png,surprised,0.5131234452640111,0.06349206349206349
archive/train\surprised\im1111.png,surprised,0.48466373214536895,0.765172735760971
archive/train\surprised\im1112.png,surprised,0.43230118707803933,0.0774891774891775
archive/train\surprised\im1113.png,surprised,0.4876133919349076,0.35728291316526606
archive/train\surprised\im1114.png,surprised,0.5007653438675117,0.07488038277511962
archive/train\surprised\im1115.png,surprised,0.4401418198876458,0.22050895467836257
archive/train\surprised\im1117.png,surprised,0.37389349895882357,0.180239898989899
archive/train\surprised\im1118.png,surprised,0.46822158012269877,0.007948717948717949
archive/train\surprised\im1119.png,surprised,0.4522340785768215,0.9955357142857143
archive/train\surprised\im112.png,surprised,0.4689388357912442,0.026515151515151516
archive/train\surprised\im1121.png,surprised,0.5319654771029945,0.11024844720496894
archive/train\surprised\im1126.png,surprised,0.41208052795022404,0.016589506172839504
archive/train\surprised\im1128.png,surprised,0.3840167540194641,0.07894736842105263
archive/train\surprised\im1129.png,surprised,0.4392815501527523,0.48464285714285715
archive/train\surprised\im1131.png,surprised,0.44997103121692916,0.0
archive/train\surprised\im1132.png,surprised,0.5013158485385854,0.0
archive/train\surprised\im1133.png,surprised,0.46083669989107745,0.0
archive/train\surprised\im1134.png,surprised,0.4398287331851305,0.022058823529411766
archive/train\surprised\im1135.png,surprised,0.42686067886663887,0.2687878787878788
archive/train\surprised\im1136.png,surprised,0.46139868303384945,0.04605263157894737
archive/train\surprised\im1137.png,surprised,0.4219978575547771,0.275
archive/train\surprised\im1138.png,surprised,0.4326049045641168,0.09707602339181287
archive/train\surprised\im1139.png,surprised,0.44970513840327375,0.0075
archive/train\surprised\im114.png,surprised,0.30333522286852843,0.0
archive/train\surprised\im1140.png,surprised,0.32670817119910067,0.33571428571428574
archive/train\surprised\im1141.png,surprised,0.37090564356024824,0.0
archive/train\surprised\im1142.png,surprised,0.47124864677600165,0.3621832358674464
archive/train\surprised\im1144.png,surprised,0.4361930573746114,0.024691358024691357
archive/train\surprised\im1145.png,surprised,0.4861097479613767,0.0
archive/train\surprised\im1146.png,surprised,0.36252273289639325,0.012605042016806723
archive/train\surprised\im1147.png,surprised,0.39167019319256746,0.5618181818181818
archive/train\surprised\im1149.png,surprised,0.5007653438675117,0.07488038277511962
archive/train\surprised\im115.png,surprised,0.30973663044553434,0.2042572463768116
archive/train\surprised\im1151.png,surprised,0.427765606952707,0.46463278293773647
archive/train\surprised\im1152.png,surprised,0.46202563016992687,0.01948051948051948
archive/train\surprised\im1154.png,surprised,0.29642602278803915,0.0642361111111111
archive/train\surprised\im1157.png,surprised,0.46369762970264977,0.0
archive/train\surprised\im1158.png,surprised,0.3744113856231487,0.04522727272727273
archive/train\surprised\im116.png,surprised,0.3617465363728985,0.07407407407407407
archive/train\surprised\im1160.png,surprised,0.43732084237834257,0.19716646989374262
archive/train\surprised\im1161.png,surprised,0.4005804536854185,0.0
archive/train\surprised\im1162.png,surprised,0.42217775137828123,0.03842940685045948
archive/train\surprised\im1163.png,surprised,0.4626532203113357,0.24726190476190477
archive/train\surprised\im1164.png,surprised,0.48689282992939925,0.0
archive/train\surprised\im1165.png,surprised,0.4398943366889997,0.08376623376623377
archive/train\surprised\im1166.png,surprised,0.41385097957304695,0.46134421134421133
archive/train\surprised\im1168.png,surprised,0.5170400261620618,0.009555661729574772
archive/train\surprised\im1170.png,surprised,0.43578744039251244,0.0
archive/train\surprised\im1172.png,surprised,0.31649072083476926,0.3773496240601504
archive/train\surprised\im1173.png,surprised,0.5512517124844555,0.019230769230769232
archive/train\surprised\im1176.png,surprised,0.42594043339232046,0.01682408500590319
archive/train\surprised\im1180.png,surprised,0.45052224920607753,0.40714285714285714
archive/train\surprised\im1181.png,surprised,0.4545869966706363,0.07163742690058479
archive/train\surprised\im1183.png,surprised,0.34972107128746655,0.09166666666666667
archive/train\surprised\im1184.png,surprised,0.3584736507132258,0.05897435897435897
archive/train\surprised\im1185.png,surprised,0.45768214151153214,0.16244314489928524
archive/train\surprised\im1186.png,surprised,0.4035565727717789,0.0
archive/train\surprised\im1187.png,surprised,0.46152663742506217,0.04642857142857143
archive/train\surprised\im1188.png,surprised,0.4556163590441799,0.09876543209876543
archive/train\surprised\im1189.png,surprised,0.29270024837484065,0.08700828157349896
archive/train\surprised\im119.png,surprised,0.5319654771029945,0.11024844720496894
archive/train\surprised\im1190.png,surprised,0.43434667969270957,0.170718462823726
archive/train\surprised\im1191.png,surprised,0.48779848119619656,0.022727272727272728
archive/train\surprised\im1192.png,surprised,0.3105286418537484,0.0026041666666666665
archive/train\surprised\im1193.png,surprised,0.49847469688640145,0.028588516746411483
archive/train\surprised\im1194.png,surprised,0.4514959785122694,0.03324142156862745
archive/train\surprised\im1195.png,surprised,0.35358025394151293,0.6005704365079365
archive/train\surprised\im1196.png,surprised,0.3947796906153113,0.09690656565656566
archive/train\surprised\im1197.png,surprised,0.4367413737942296,0.08981481481481482
archive/train\surprised\im1199.png,surprised,0.5003424451590591,0.22048241613459005
archive/train\surprised\im12.png,surprised,0.3396482001509019,0.0
archive/train\surprised\im1200.png,surprised,0.4231797606115183,0.16805555555555557
archive/train\surprised\im1201.png,surprised,0.5008392803704536,0.001984126984126984
archive/train\surprised\im1202.png,surprised,0.38461779606463586,0.006818181818181818
archive/train\surprised\im1203.png,surprised,0.4476788051542353,0.030000000000000002
archive/train\surprised\im1204.png,surprised,0.35223359542936034,0.13075657894736842
archive/train\surprised\im1205.png,surprised,0.3415951078914542,0.0
archive/train\surprised\im1206.png,surprised,0.412336133922397,0.04904761904761905
archive/train\surprised\im1208.png,surprised,0.481487778457358,0.0
archive/train\surprised\im1209.png,surprised,0.32478054967508563,0.03787593984962406
archive/train\surprised\im121.png,surprised,0.40924585990053675,0.038257575757575754
archive/train\surprised\im1210.png,surprised,0.5046869086645492,0.0
archive/train\surprised\im1211.png,surprised,0.3587793818035553,0.10833333333333334
archive/train\surprised\im1212.png,surprised,0.5677475074459106,0.3396929824561403
archive/train\surprised\im1213.png,surprised,0.45507338961307753,0.19746376811594202
archive/train\surprised\im1214.png,surprised,0.31524507902086896,0.49689625850340136
archive/train\surprised\im1216.png,surprised,0.3822540880257105,0.2613333333333333
archive/train\surprised\im1217.png,surprised,0.4182810040738588,0.20419103313840153
archive/train\surprised\im1218.png,surprised,0.5025502557801566,0.04163875598086124
archive/train\surprised\im1219.png,surprised,0.43267169234363667,0.01
archive/train\surprised\im122.png,surprised,0.4749790457168914,0.18371212121212122
archive/train\surprised\im1220.png,surprised,0.3621110750095917,0.019444444444444445
archive/train\surprised\im1222.png,surprised,0.4263135042490449,0.06916666666666667
archive/train\surprised\im1224.png,surprised,0.2905706965321862,0.03383458646616541
archive/train\surprised\im1225.png,surprised,0.3368078156432851,0.1294642857142857
archive/train\surprised\im1226.png,surprised,0.5007425010822012,0.017045454545454544
archive/train\surprised\im1227.png,surprised,0.44243663597517646,0.0
archive/train\surprised\im123.png,surprised,0.4618514430338576,0.23609839234839236
archive/train\surprised\im1230.png,surprised,0.4000925354370321,0.0
archive/train\surprised\im1231.png,surprised,0.47720423198936646,0.1031090121999213
archive/train\surprised\im1232.png,surprised,0.43456841107122735,0.004329004329004329
archive/train\surprised\im1233.png,surprised,0.46330585763734855,0.02077922077922078
archive/train\surprised\im1234.png,surprised,0.286089214648373,0.14153439153439154
archive/train\surprised\im1235.png,surprised,0.4429930955379209,0.044765840220385676
archive/train\surprised\im1236.png,surprised,0.47241300604710657,0.0
archive/train\surprised\im1238.png,surprised,0.3714126795852405,0.0
archive/train\surprised\im124.png,surprised,0.41975265997796435,0.19444444444444445
archive/train\surprised\im1241.png,surprised,0.42169689805553207,0.07998732037193576
archive/train\surprised\im1242.png,surprised,0.3619047619047619,0.17281746031746031
archive/train\surprised\im1243.png,surprised,0.402762355481603,0.0232260101010101
archive/train\surprised\im1244.png,surprised,0.48724145754649795,0.020192307692307693
archive/train\surprised\im1245.png,surprised,0.34868409506639764,0.2090909090909091
archive/train\surprised\im1246.png,surprised,0.3586751732930894,0.09191919191919193
archive/train\surprised\im1248.png,surprised,0.37450791150172313,0.0
archive/train\surprised\im1249.png,surprised,0.47672980676087046,0.01042896497441952
archive/train\surprised\im125.png,surprised,0.3922672369120793,0.18010540184453228
archive/train\surprised\im1250.png,surprised,0.3575623501720327,0.10606060606060605
archive/train\surprised\im1253.png,surprised,0.37450791150172313,0.0
archive/train\surprised\im1257.png,surprised,0.39989214553116154,0.6390692640692641
archive/train\surprised\im1258.png,surprised,0.3978104133920901,0.046031746031746035
archive/train\surprised\im1259.png,surprised,0.40954778120895474,0.11303030303030304
archive/train\surprised\im126.png,surprised,0.4584832772158276,0.2040289256198347
archive/train\surprised\im1260.png,surprised,0.34567106281817034,0.18718434343434343
archive/train\surprised\im1261.png,surprised,0.44486252871828613,0.0454320987654321
archive/train\surprised\im1265.png,surprised,0.39730712062554285,0.02865612648221344
archive/train\surprised\im1266.png,surprised,0.34294194451851934,0.3847222222222222
archive/train\surprised\im1267.png,surprised,0.3756544111879143,0.30952380952380953
archive/train\surprised\im1268.png,surprised,0.3664027599138631,0.27976190476190477
archive/train\surprised\im1269.png,surprised,0.3835867656241217,0.4388888888888889
archive/train\surprised\im127.png,surprised,0.21992171468877567,0.0
archive/train\surprised\im1274.png,surprised,0.45737322597997454,0.4092028985507246
archive/train\surprised\im1275.png,surprised,0.47650325553957906,0.062005928853754944
archive/train\surprised\im1277.png,surprised,0.5495094027788463,0.0018115942028985507
archive/train\surprised\im1279.png,surprised,0.32982311072657555,0.0
archive/train\surprised\im128.png,surprised,0.27820051701176374,0.011363636363636364
archive/train\surprised\im1283.png,surprised,0.4183090556952594,0.4592885375494071
archive/train\surprised\im1284.png,surprised,0.4276931226333642,0.5371900826446281
archive/train\surprised\im1285.png,surprised,0.48538402523700125,0.229978354978355
archive/train\surprised\im1286.png,surprised,0.4610319919532808,0.21378860374075687
archive/train\surprised\im1287.png,surprised,0.3630725126994716,0.07430555555555556
archive/train\surprised\im1288.png,surprised,0.3013657227490073,0.2917044082125604
archive/train\surprised\im1289.png,surprised,0.41594703296768326,0.11446886446886448
archive/train\surprised\im1291.png,surprised,0.2668953107376156,0.07352941176470588
archive/train\surprised\im1292.png,surprised,0.4247883072144638,0.41491228070175434
archive/train\surprised\im1293.png,surprised,0.45599890173475754,0.002777777777777778
archive/train\surprised\im1294.png,surprised,0.41346675515945774,0.14829244829244828
archive/train\surprised\im1295.png,surprised,0.4513123365636251,0.049232585596221956
archive/train\surprised\im1296.png,surprised,0.3772777104512032,0.20210537918871252
archive/train\surprised\im1297.png,surprised,0.4356215758161581,0.3183682983682984
archive/train\surprised\im1298.png,surprised,0.392537760336119,0.33702408702408704
archive/train\surprised\im1299.png,surprised,0.3822767492059446,0.13596969696969696
archive/train\surprised\im13.png,surprised,0.3662698339397049,0.0837171052631579
archive/train\surprised\im130.png,surprised,0.4538060861771932,0.0
archive/train\surprised\im1301.png,surprised,0.4456789092236454,0.006818181818181818
archive/train\surprised\im1302.png,surprised,0.45375551794381147,0.05808823529411765
archive/train\surprised\im1303.png,surprised,0.4900133246711338,0.5788386254893432
archive/train\surprised\im1304.png,surprised,0.3991463960747848,0.21268939393939393
archive/train\surprised\im1306.png,surprised,0.4699519175908135,0.0
archive/train\surprised\im1307.png,surprised,0.3592418277452637,0.05062399355877616
archive/train\surprised\im131.png,surprised,0.2715870592185032,0.11929824561403508
archive/train\surprised\im1311.png,surprised,0.406628462160827,0.03250517598343685
archive/train\surprised\im1312.png,surprised,0.2576981703296143,0.008333333333333333
archive/train\surprised\im1313.png,surprised,0.30134207760952914,0.07017543859649122
archive/train\surprised\im1314.png,surprised,0.3599484639510683,0.05281071585419411
archive/train\surprised\im1315.png,surprised,0.25693622264222576,0.5565688775510205
archive/train\surprised\im1316.png,surprised,0.2576931354129194,0.0
archive/train\surprised\im1318.png,surprised,0.36777157631549806,0.0806561996779388
archive/train\surprised\im1319.png,surprised,0.45273177775521034,0.10752784764642472
archive/train\surprised\im132.png,surprised,0.4723179625897872,0.16400068799449602
archive/train\surprised\im1320.png,surprised,0.41399363199648753,0.0458808867899777
archive/train\surprised\im1321.png,surprised,0.3632432190336433,0.04497354497354497
archive/train\surprised\im1322.png,surprised,0.29314482642713235,0.10279263220439691
archive/train\surprised\im1323.png,surprised,0.2972700381568287,0.19285714285714284
archive/train\surprised\im1324.png,surprised,0.3128329662959957,0.00205761316872428
archive/train\surprised\im1325.png,surprised,0.5225726674146607,0.359642988590357
archive/train\surprised\im1327.png,surprised,0.3808322008103373,0.1563131313131313
archive/train\surprised\im1328.png,surprised,0.4560008157052717,0.05160818713450292
archive/train\surprised\im133.png,surprised,0.47248616190122283,0.10555555555555556
archive/train\surprised\im1330.png,surprised,0.4306316652887864,0.11314165042235216
archive/train\surprised\im1331.png,surprised,0.4183090556952594,0.028952569169960474
archive/train\surprised\im1333.png,surprised,0.36419284686972686,0.1540088383838384
archive/train\surprised\im1334.png,surprised,0.4076800268238667,0.07381422924901186
archive/train\surprised\im1335.png,surprised,0.3753744747010212,0.12163561076604555
archive/train\surprised\im1336.png,surprised,0.4377313991556375,0.014285714285714285
archive/train\surprised\im1338.png,surprised,0.3147863229976179,0.5476190476190477
archive/train\surprised\im1340.png,surprised,0.3483117157538026,0.22118055555555555
archive/train\surprised\im1341.png,surprised,0.43008316801255275,0.011217948717948718
archive/train\surprised\im1342.png,surprised,0.4803989722876737,0.11594424094424094
archive/train\surprised\im1343.png,surprised,0.3642566910535003,0.19806763285024154
archive/train\surprised\im1344.png,surprised,0.4000246912919486,0.137012987012987
archive/train\surprised\im1347.png,surprised,0.41733658476185453,0.054527488321954726
archive/train\surprised\im1348.png,surprised,0.3572835540059822,0.09307359307359307
archive/train\surprised\im1349.png,surprised,0.352349675025032,0.22772727272727272
archive/train\surprised\im135.png,surprised,0.5008288452870941,0.10830081753994798
archive/train\surprised\im1350.png,surprised,0.2756307249973735,0.03530844155844156
archive/train\surprised\im1352.png,surprised,0.4155088283903792,0.04479166666666667
archive/train\surprised\im1353.png,surprised,0.3261079630666074,0.0
archive/train\surprised\im1354.png,surprised,0.38145035223782864,0.714766081871345
archive/train\surprised\im1355.png,surprised,0.44108034074338265,0.14036112109234639
archive/train\surprised\im1356.png,surprised,0.45842302022269477,0.23494983277591974
archive/train\surprised\im1357.png,surprised,0.4147725685712383,0.10676814585483316
archive/train\surprised\im1358.png,surprised,0.3804205754274399,0.10897435897435898
archive/train\surprised\im1359.png,surprised,0.4252980961930069,0.105119825708061
archive/train\surprised\im136.png,surprised,0.23550693363463654,0.13767195767195767
archive/train\surprised\im1360.png,surprised,0.4769333148885607,0.00909090909090909
archive/train\surprised\im1361.png,surprised,0.4931310321242345,0.2006198347107438
archive/train\surprised\im1362.png,surprised,0.4879702381688594,0.06849282296650719
archive/train\surprised\im1363.png,surprised,0.4005071012362552,0.03695652173913044
archive/train\surprised\im1365.png,surprised,0.31764354329639277,0.011116600790513834
archive/train\surprised\im1366.png,surprised,0.423579684242141,0.0071428571428571435
archive/train\surprised\im1367.png,surprised,0.36088155021771146,0.10186649099692578
archive/train\surprised\im1369.png,surprised,0.2559585961446697,0.14206349206349206
archive/train\surprised\im1370.png,surprised,0.1600128387332434,0.5548245614035088
archive/train\surprised\im1371.png,surprised,0.4834371626821272,0.0817099567099567
archive/train\surprised\im1372.png,surprised,0.5084000614692255,0.06928815004262576
archive/train\surprised\im1373.png,surprised,0.4985487683075874,0.19715909090909092
archive/train\surprised\im1377.png,surprised,0.43236605226759994,0.0
archive/train\surprised\im1378.png,surprised,0.438608502864931,0.8904505582137161
archive/train\surprised\im1379.png,surprised,0.46128117808313934,0.05592105263157895
archive/train\surprised\im138.png,surprised,0.3617465363728985,0.07407407407407407
archive/train\surprised\im1380.png,surprised,0.37929448904527086,0.025730994152046785
archive/train\surprised\im1381.png,surprised,0.43665496131464865,0.8621909888357256
archive/train\surprised\im1382.png,surprised,0.3730896001013875,0.008895502645502646
archive/train\surprised\im1383.png,surprised,0.4347939138132976,0.1321475625823452
archive/train\surprised\im1384.png,surprised,0.4756202457540848,0.0
archive/train\surprised\im1385.png,surprised,0.45221738357921715,0.027421271538918594
archive/train\surprised\im1386.png,surprised,0.288657724351708,0.10714285714285714
archive/train\surprised\im1387.png,surprised,0.44188850502029386,0.0
archive/train\surprised\im1389.png,surprised,0.4252318855144426,0.014285714285714285
archive/train\surprised\im139.png,surprised,0.3924124826774576,0.07979797979797978
archive/train\surprised\im1391.png,surprised,0.47399459462791954,0.04039473684210526
archive/train\surprised\im1393.png,surprised,0.3172437148281624,0.2197159565580618
archive/train\surprised\im1394.png,surprised,0.3213409445459454,0.08057598039215687
archive/train\surprised\im1395.png,surprised,0.4143996659628669,0.2011072261072261
archive/train\surprised\im1396.png,surprised,0.434602797392581,0.08726190476190476
archive/train\surprised\im1398.png,surprised,0.473377266681722,0.1168831168831169
archive/train\surprised\im1399.png,surprised,0.42300203266991737,0.06690476190476191
archive/train\surprised\im14.png,surprised,0.45996085338882686,0.07894736842105263
archive/train\surprised\im140.png,surprised,0.26242239526322375,0.3009523809523809
archive/train\surprised\im1400.png,surprised,0.27091024302524924,0.17320261437908496
archive/train\surprised\im1404.png,surprised,0.2564229897281516,0.0
archive/train\surprised\im1405.png,surprised,0.3040921511993414,0.10401002506265664
archive/train\surprised\im1406.png,surprised,0.3529884514236302,0.09375
archive/train\surprised\im1407.png,surprised,0.4656863893635874,0.020282920740586644
archive/train\surprised\im1408.png,surprised,0.3802898351783206,0.3446969696969697
archive/train\surprised\im1409.png,surprised,0.5651994730902201,0.12577639751552797
archive/train\surprised\im1410.png,surprised,0.45353324979069853,0.20957599712540426
archive/train\surprised\im1411.png,surprised,0.5071573056977325,0.250092013249908
archive/train\surprised\im1412.png,surprised,0.2874776722802196,0.5029761904761905
archive/train\surprised\im1414.png,surprised,0.3810301599533431,0.0
archive/train\surprised\im1415.png,surprised,0.39857338090426186,0.2532961190855928
archive/train\surprised\im1416.png,surprised,0.45412613252390743,0.014354066985645933
archive/train\surprised\im1417.png,surprised,0.31757039222596517,0.039351851851851846
archive/train\surprised\im1418.png,surprised,0.42514965164649776,0.04404761904761905
archive/train\surprised\im1419.png,surprised,0.3986769389006392,0.0
archive/train\surprised\im1420.png,surprised,0.3865976897309966,0.12045454545454545
archive/train\surprised\im1421.png,surprised,0.2322512642327647,0.08618421052631578
archive/train\surprised\im1422.png,surprised,0.4170067856237142,0.0
archive/train\surprised\im1423.png,surprised,0.3351941504984185,0.04949162679425837
archive/train\surprised\im1424.png,surprised,0.4240712976471368,0.11553030303030304
archive/train\surprised\im1425.png,surprised,0.4942287189118422,0.05514051166225079
archive/train\surprised\im1426.png,surprised,0.4545021488543163,0.001976284584980237
archive/train\surprised\im1427.png,surprised,0.46748609353367104,0.01646825396825397
archive/train\surprised\im1428.png,surprised,0.3005897438740668,0.0
archive/train\surprised\im143.png,surprised,0.31048175688980495,0.13112745098039216
archive/train\surprised\im1430.png,surprised,0.4541705292987502,0.025332375134746676
archive/train\surprised\im1431.png,surprised,0.4261849451394788,0.37717864923747274
archive/train\surprised\im1434.png,surprised,0.4343709727541813,0.06172839506172839
archive/train\surprised\im1435.png,surprised,0.33878871366376806,0.12777777777777777
archive/train\surprised\im1436.png,surprised,0.4179209657641261,0.023397435897435898
archive/train\surprised\im1437.png,surprised,0.41074123463989287,0.17390698969646337
archive/train\surprised\im144.png,surprised,0.40571620794481544,0.15853133608815426
archive/train\surprised\im1440.png,surprised,0.4453292521689961,0.04093567251461988
archive/train\surprised\im1441.png,surprised,0.45760454582561794,0.14123376623376624
archive/train\surprised\im1443.png,surprised,0.4719958806888133,0.0
archive/train\surprised\im1444.png,surprised,0.4599730676775434,0.040367965367965365
archive/train\surprised\im1446.png,surprised,0.41374925995730866,0.0
archive/train\surprised\im1447.png,surprised,0.4385126783373684,0.0632034632034632
archive/train\surprised\im1449.png,surprised,0.43660155724770383,0.030454545454545456
archive/train\surprised\im1450.png,surprised,0.41197023038188896,0.05476190476190476
archive/train\surprised\im1451.png,surprised,0.38240326244417533,0.15859683794466403
archive/train\surprised\im1454.png,surprised,0.42020788840539136,0.025691699604743084
archive/train\surprised\im1455.png,surprised,0.43259734139174744,0.17811264822134387
archive/train\surprised\im1456.png,surprised,0.29556658924774326,0.15695028011204482
archive/train\surprised\im1458.png,surprised,0.44313097221020725,0.005263157894736842
archive/train\surprised\im146.png,surprised,0.46976669865265586,0.10204081632653061
archive/train\surprised\im1460.png,surprised,0.44286613725910345,0.11237373737373738
archive/train\surprised\im1461.png,surprised,0.4300210870581223,0.3271604938271605
archive/train\surprised\im1462.png,surprised,0.5395149886724631,0.0
archive/train\surprised\im1463.png,surprised,0.40856873099985347,0.27986633249791143
archive/train\surprised\im1464.png,surprised,0.47399933327548094,0.01652892561983471
archive/train\surprised\im1465.png,surprised,0.4080945529877523,0.030555555555555555
archive/train\surprised\im1466.png,surprised,0.3697081443489386,0.04583333333333334
archive/train\surprised\im1468.png,surprised,0.4899573389964873,0.006688963210702341
archive/train\surprised\im1469.png,surprised,0.446161768154446,0.04434974747474747
archive/train\surprised\im147.png,surprised,0.3333859568510456,0.0
archive/train\surprised\im1470.png,surprised,0.4449656603422575,0.0
archive/train\surprised\im1471.png,surprised,0.3225123616714638,0.5797619047619047
archive/train\surprised\im1473.png,surprised,0.4379265401667699,0.013970877607241243
archive/train\surprised\im1474.png,surprised,0.397528013449717,0.026284584980237155
archive/train\surprised\im1475.png,surprised,0.3068181818181818,0.12771739130434784
archive/train\surprised\im1476.png,surprised,0.35830267494705514,0.0883838383838384
archive/train\surprised\im1477.png,surprised,0.359514937392182,0.0
archive/train\surprised\im1478.png,surprised,0.5185524381050186,0.0
archive/train\surprised\im1479.png,surprised,0.4879702381688594,0.06849282296650719
archive/train\surprised\im148.png,surprised,0.21466353213718034,0.0
archive/train\surprised\im1480.png,surprised,0.4614365231180831,0.05146198830409357
archive/train\surprised\im1481.png,surprised,0.4542738638035074,0.17071530522617478
archive/train\surprised\im1482.png,surprised,0.4467076681824227,0.11363636363636363
archive/train\surprised\im1483.png,surprised,0.46330585763734855,0.007142857142857143
archive/train\surprised\im1485.png,surprised,0.44259825797547353,0.0
archive/train\surprised\im1487.png,surprised,0.43980575051515575,0.11428571428571428
archive/train\surprised\im1488.png,surprised,0.5086476298452893,0.11598003445829533
archive/train\surprised\im1489.png,surprised,0.3986236801393731,0.0
archive/train\surprised\im149.png,surprised,0.37457369732796497,0.328042328042328
archive/train\surprised\im1491.png,surprised,0.3916286907816494,0.012847222222222222
archive/train\surprised\im1492.png,surprised,0.4962035946795283,0.359280303030303
archive/train\surprised\im1493.png,surprised,0.38591749633264827,0.12485970819304151
archive/train\surprised\im1494.png,surprised,0.3600689986750981,0.020394736842105264
archive/train\surprised\im1496.png,surprised,0.3018129085291613,0.0
archive/train\surprised\im1497.png,surprised,0.5453995704932313,0.040624999999999994
archive/train\surprised\im150.png,surprised,0.4004753982754407,0.20640645586297762
archive/train\surprised\im1501.png,surprised,0.3849462413007919,0.3142361111111111
archive/train\surprised\im1502.png,surprised,0.47830205620861743,0.015625
archive/train\surprised\im1503.png,surprised,0.4005371626799383,0.18470982142857142
archive/train\surprised\im1504.png,surprised,0.4663140976624619,0.0
archive/train\surprised\im1506.png,surprised,0.42821446294210996,0.36005081874647094
archive/train\surprised\im1507.png,surprised,0.30872505446647736,0.018537414965986394
archive/train\surprised\im1508.png,surprised,0.3976957307108735,0.3160485347985348
archive/train\surprised\im1509.png,surprised,0.3995659985393561,0.2098063973063973
archive/train\surprised\im151.png,surprised,0.41647777384463563,0.06983471074380165
archive/train\surprised\im1511.png,surprised,0.3311763853994726,0.02997002997002997
archive/train\surprised\im1513.png,surprised,0.42343896658779434,0.01893939393939394
archive/train\surprised\im1514.png,surprised,0.4862692760400201,0.039090909090909086
archive/train\surprised\im1515.png,surprised,0.3733718908864425,0.03612209046991656
archive/train\surprised\im1517.png,surprised,0.4300056804901614,0.2961386439647309
archive/train\surprised\im1519.png,surprised,0.28089454995043606,0.11985930735930736
archive/train\surprised\im152.png,surprised,0.3835094170949881,0.011363636363636364
archive/train\surprised\im1520.png,surprised,0.384115265853778,0.05089009287925697
archive/train\surprised\im1521.png,surprised,0.44919573250469946,0.03619791666666666
archive/train\surprised\im1522.png,surprised,0.42149837696455406,0.12522977941176472
archive/train\surprised\im1523.png,surprised,0.3253219043400416,0.7971428571428572
archive/train\surprised\im1525.png,surprised,0.47406871713489473,0.27705627705627706
archive/train\surprised\im1526.png,surprised,0.38317424476688805,0.07604166666666667
archive/train\surprised\im1528.png,surprised,0.2595124154794896,0.2278609072087333
archive/train\surprised\im1530.png,surprised,0.49718321726293546,0.0
